value,year,age,sex
0,1894,102,M
0,1895,102,M
0,1896,102,M
0,1897,102,M
0,1898,102,M
0,1899,102,M
0,1900,102,M
0,1901,102,M
0,1902,102,M
0,1903,102,M
0,1904,102,M
0,1905,102,M
0,1906,102,M
0,1907,102,M
0,1908,102,M
0,1909,102,M
0,1910,102,M
0,1911,102,M
0,1912,102,M
0,1913,102,M
0,1914,102,M
0,1915,102,M
0,1916,102,M
0,1917,102,M
0,1918,102,M
0,1919,102,M
0,1920,102,M
0,1921,102,M
0,1922,102,M
0,1923,102,M
0,1924,102,M
0,1925,102,M
0,1926,102,M
0,1927,102,M
0,1928,102,M
0,1929,102,M
0,1930,102,M
0,1931,102,M
0,1932,102,M
0,1933,102,M
1,1934,102,M
0,1935,102,M
0,1936,102,M
0,1937,102,M
0,1938,102,M
0,1939,102,M
0,1940,102,M
0,1941,102,M
0,1942,102,M
0,1943,102,M
0,1944,102,M
0,1945,102,M
0,1946,102,M
0,1947,102,M
0,1948,102,M
0,1949,102,M
0,1950,102,M
0,1951,102,M
0,1952,102,M
0,1953,102,M
0,1954,102,M
0,1955,102,M
0,1956,102,M
0,1957,102,M
0,1958,102,M
0,1959,102,M
0,1960,102,M
0,1961,102,M
0,1962,102,M
0,1963,102,M
0,1964,102,M
0,1965,102,M
0,1966,102,M
0,1967,102,M
0,1968,102,M
0,1969,102,M
0,1970,102,M
1,1971,102,M
0,1972,102,M
0,1973,102,M
0,1974,102,M
0,1975,102,M
0,1976,102,M
0,1977,102,M
0,1978,102,M
0,1979,102,M
0,1980,102,M
0,1981,102,M
0,1982,102,M
1,1983,102,M
0,1984,102,M
0,1985,102,M
1,1986,102,M
2,1987,102,M
0,1988,102,M
0,1989,102,M
0,1990,102,M
0,1991,102,M
0,1992,102,M
1,1993,102,M
0,1994,102,M
0,1995,102,M
1,1996,102,M
1,1997,102,M
2,1998,102,M
0,1999,102,M
1,2000,102,M
1,2001,102,M
0,2002,102,M
2,2003,102,M
1,2004,102,M
0,2005,102,M
1,2006,102,M
3,2007,102,M
1,2008,102,M
1,2009,102,M
0,2010,102,M
1,2011,102,M
4,2012,102,M
1,2013,102,M
0,2014,102,M
1,2015,102,M
3,2016,102,M
0,2017,102,M
3,2018,102,M
2,2019,102,M
0,1841,103,M
0,1842,103,M
0,1843,103,M
0,1844,103,M
0,1845,103,M
0,1846,103,M
0,1847,103,M
0,1848,103,M
0,1849,103,M
0,1850,103,M
0,1851,103,M
0,1852,103,M
0,1853,103,M
0,1854,103,M
0,1855,103,M
0,1856,103,M
0,1857,103,M
0,1858,103,M
0,1859,103,M
0,1860,103,M
0,1861,103,M
0,1862,103,M
0,1863,103,M
0,1864,103,M
0,1865,103,M
0,1866,103,M
0,1867,103,M
0,1868,103,M
0,1869,103,M
0,1870,103,M
0,1871,103,M
0,1872,103,M
0,1873,103,M
0,1874,103,M
0,1875,103,M
0,1876,103,M
0,1877,103,M
0,1878,103,M
0,1879,103,M
0,1880,103,M
0,1881,103,M
0,1882,103,M
0,1883,103,M
0,1884,103,M
0,1885,103,M
0,1886,103,M
0,1887,103,M
0,1888,103,M
0,1889,103,M
0,1890,103,M
0,1891,103,M
0,1892,103,M
0,1893,103,M
0,1894,103,M
0,1895,103,M
0,1896,103,M
0,1897,103,M
0,1898,103,M
0,1899,103,M
0,1900,103,M
0,1901,103,M
0,1902,103,M
0,1903,103,M
0,1904,103,M
0,1905,103,M
0,1906,103,M
0,1907,103,M
0,1908,103,M
0,1909,103,M
0,1910,103,M
0,1911,103,M
0,1912,103,M
0,1913,103,M
0,1914,103,M
0,1915,103,M
0,1916,103,M
0,1917,103,M
0,1918,103,M
0,1919,103,M
0,1920,103,M
0,1921,103,M
0,1922,103,M
0,1923,103,M
0,1924,103,M
0,1925,103,M
0,1926,103,M
0,1927,103,M
0,1928,103,M
0,1929,103,M
0,1930,103,M
0,1931,103,M
0,1932,103,M
0,1933,103,M
0,1934,103,M
0,1935,103,M
0,1936,103,M
0,1937,103,M
0,1938,103,M
0,1939,103,M
0,1940,103,M
0,1941,103,M
0,1942,103,M
0,1943,103,M
0,1944,103,M
0,1945,103,M
0,1946,103,M
0,1947,103,M
0,1948,103,M
0,1949,103,M
0,1950,103,M
0,1951,103,M
0,1952,103,M
0,1953,103,M
0,1954,103,M
0,1955,103,M
0,1956,103,M
0,1957,103,M
0,1958,103,M
0,1959,103,M
0,1960,103,M
0,1961,103,M
0,1962,103,M
0,1963,103,M
0,1964,103,M
0,1965,103,M
0,1966,103,M
0,1967,103,M
0,1968,103,M
0,1969,103,M
0,1970,103,M
0,1971,103,M
0,1972,103,M
0,1973,103,M
0,1974,103,M
0,1975,103,M
0,1976,103,M
0,1977,103,M
0,1978,103,M
0,1979,103,M
0,1980,103,M
0,1981,103,M
0,1982,103,M
0,1983,103,M
1,1984,103,M
0,1985,103,M
0,1986,103,M
0,1987,103,M
2,1988,103,M
0,1989,103,M
0,1990,103,M
0,1991,103,M
0,1992,103,M
0,1993,103,M
1,1994,103,M
0,1995,103,M
0,1996,103,M
1,1997,103,M
0,1998,103,M
2,1999,103,M
0,2000,103,M
1,2001,103,M
0,2002,103,M
0,2003,103,M
2,2004,103,M
0,2005,103,M
0,2006,103,M
1,2007,103,M
0,2008,103,M
1,2009,103,M
0,2010,103,M
0,2011,103,M
1,2012,103,M
3,2013,103,M
0,2014,103,M
0,2015,103,M
1,2016,103,M
1,2017,103,M
0,2018,103,M
2,2019,103,M
0,1841,104,M
0,1842,104,M
0,1843,104,M
0,1844,104,M
0,1845,104,M
0,1846,104,M
0,1847,104,M
0,1848,104,M
0,1849,104,M
0,1850,104,M
0,1851,104,M
0,1852,104,M
0,1853,104,M
0,1854,104,M
0,1855,104,M
0,1856,104,M
0,1857,104,M
0,1858,104,M
0,1859,104,M
0,1860,104,M
0,1861,104,M
0,1862,104,M
0,1863,104,M
0,1864,104,M
0,1865,104,M
0,1866,104,M
0,1867,104,M
0,1868,104,M
0,1869,104,M
0,1870,104,M
0,1871,104,M
0,1872,104,M
0,1873,104,M
0,1874,104,M
0,1875,104,M
0,1876,104,M
0,1877,104,M
0,1878,104,M
0,1879,104,M
0,1880,104,M
0,1881,104,M
0,1882,104,M
0,1883,104,M
0,1884,104,M
0,1885,104,M
0,1886,104,M
0,1887,104,M
0,1888,104,M
0,1889,104,M
0,1890,104,M
0,1891,104,M
0,1892,104,M
0,1893,104,M
0,1894,104,M
0,1895,104,M
0,1896,104,M
0,1897,104,M
0,1898,104,M
0,1899,104,M
0,1900,104,M
0,1901,104,M
0,1902,104,M
0,1903,104,M
0,1904,104,M
0,1905,104,M
0,1906,104,M
0,1907,104,M
0,1908,104,M
0,1909,104,M
0,1910,104,M
0,1911,104,M
0,1912,104,M
0,1913,104,M
0,1914,104,M
0,1915,104,M
0,1916,104,M
0,1917,104,M
0,1918,104,M
0,1919,104,M
0,1920,104,M
0,1921,104,M
0,1922,104,M
0,1923,104,M
0,1924,104,M
0,1925,104,M
0,1926,104,M
0,1927,104,M
0,1928,104,M
0,1929,104,M
0,1930,104,M
0,1931,104,M
0,1932,104,M
0,1933,104,M
0,1934,104,M
0,1935,104,M
0,1936,104,M
0,1937,104,M
0,1938,104,M
0,1939,104,M
0,1940,104,M
0,1941,104,M
0,1942,104,M
0,1943,104,M
0,1944,104,M
0,1945,104,M
0,1946,104,M
0,1947,104,M
0,1948,104,M
0,1949,104,M
0,1950,104,M
0,1951,104,M
0,1952,104,M
0,1953,104,M
0,1954,104,M
0,1955,104,M
0,1956,104,M
0,1957,104,M
0,1958,104,M
0,1959,104,M
0,1960,104,M
0,1961,104,M
0,1962,104,M
0,1963,104,M
0,1964,104,M
0,1965,104,M
0,1966,104,M
0,1967,104,M
0,1968,104,M
0,1969,104,M
0,1970,104,M
0,1971,104,M
0,1972,104,M
0,1973,104,M
0,1974,104,M
0,1975,104,M
0,1976,104,M
0,1977,104,M
0,1978,104,M
0,1979,104,M
0,1980,104,M
0,1981,104,M
0,1982,104,M
0,1983,104,M
0,1984,104,M
0,1985,104,M
0,1986,104,M
0,1987,104,M
0,1988,104,M
2,1989,104,M
0,1990,104,M
0,1991,104,M
0,1992,104,M
0,1993,104,M
0,1994,104,M
0,1995,104,M
0,1996,104,M
0,1997,104,M
0,1998,104,M
0,1999,104,M
1,2000,104,M
0,2001,104,M
0,2002,104,M
0,2003,104,M
0,2004,104,M
1,2005,104,M
0,2006,104,M
0,2007,104,M
0,2008,104,M
0,2009,104,M
1,2010,104,M
0,2011,104,M
0,2012,104,M
0,2013,104,M
1,2014,104,M
0,2015,104,M
0,2016,104,M
1,2017,104,M
1,2018,104,M
0,2019,104,M
0,1841,105,M
0,1842,105,M
0,1843,105,M
0,1844,105,M
0,1845,105,M
0,1846,105,M
0,1847,105,M
0,1848,105,M
0,1849,105,M
0,1850,105,M
0,1851,105,M
0,1852,105,M
0,1853,105,M
0,1854,105,M
0,1855,105,M
0,1856,105,M
0,1857,105,M
0,1858,105,M
0,1859,105,M
0,1860,105,M
0,1861,105,M
0,1862,105,M
0,1863,105,M
0,1864,105,M
0,1865,105,M
0,1866,105,M
0,1867,105,M
0,1868,105,M
0,1869,105,M
0,1870,105,M
0,1871,105,M
0,1872,105,M
0,1873,105,M
0,1874,105,M
0,1875,105,M
0,1876,105,M
0,1877,105,M
0,1878,105,M
0,1879,105,M
0,1880,105,M
0,1881,105,M
0,1882,105,M
0,1883,105,M
0,1884,105,M
0,1885,105,M
0,1886,105,M
0,1887,105,M
0,1888,105,M
0,1889,105,M
0,1890,105,M
0,1891,105,M
0,1892,105,M
0,1893,105,M
0,1894,105,M
0,1895,105,M
0,1896,105,M
0,1897,105,M
0,1898,105,M
0,1899,105,M
0,1900,105,M
0,1901,105,M
0,1902,105,M
0,1903,105,M
0,1904,105,M
0,1905,105,M
0,1906,105,M
0,1907,105,M
0,1908,105,M
0,1909,105,M
0,1910,105,M
0,1911,105,M
0,1912,105,M
0,1913,105,M
0,1914,105,M
0,1915,105,M
0,1916,105,M
0,1917,105,M
0,1918,105,M
0,1919,105,M
0,1920,105,M
0,1921,105,M
0,1922,105,M
0,1923,105,M
0,1924,105,M
0,1925,105,M
0,1926,105,M
0,1927,105,M
0,1928,105,M
0,1929,105,M
0,1930,105,M
0,1931,105,M
0,1932,105,M
0,1933,105,M
0,1934,105,M
0,1935,105,M
0,1936,105,M
0,1937,105,M
0,1938,105,M
0,1939,105,M
0,1940,105,M
0,1941,105,M
0,1942,105,M
0,1943,105,M
0,1944,105,M
0,1945,105,M
0,1946,105,M
0,1947,105,M
0,1948,105,M
0,1949,105,M
0,1950,105,M
0,1951,105,M
0,1952,105,M
0,1953,105,M
0,1954,105,M
0,1955,105,M
0,1956,105,M
0,1957,105,M
0,1958,105,M
0,1959,105,M
0,1960,105,M
0,1961,105,M
0,1962,105,M
0,1963,105,M
0,1964,105,M
0,1965,105,M
0,1966,105,M
0,1967,105,M
0,1968,105,M
0,1969,105,M
0,1970,105,M
0,1971,105,M
0,1972,105,M
0,1973,105,M
0,1974,105,M
0,1975,105,M
0,1976,105,M
0,1977,105,M
0,1978,105,M
0,1979,105,M
0,1980,105,M
0,1981,105,M
0,1982,105,M
0,1983,105,M
0,1984,105,M
0,1985,105,M
0,1986,105,M
0,1987,105,M
0,1988,105,M
0,1989,105,M
0,1990,105,M
0,1991,105,M
0,1992,105,M
0,1993,105,M
0,1994,105,M
0,1995,105,M
0,1996,105,M
0,1997,105,M
0,1998,105,M
0,1999,105,M
0,2000,105,M
1,2001,105,M
0,2002,105,M
0,2003,105,M
0,2004,105,M
0,2005,105,M
1,2006,105,M
0,2007,105,M
0,2008,105,M
0,2009,105,M
0,2010,105,M
0,2011,105,M
0,2012,105,M
0,2013,105,M
0,2014,105,M
1,2015,105,M
0,2016,105,M
0,2017,105,M
0,2018,105,M
0,2019,105,M
0,1841,106,M
0,1842,106,M
0,1843,106,M
0,1844,106,M
0,1845,106,M
0,1846,106,M
0,1847,106,M
0,1848,106,M
0,1849,106,M
0,1850,106,M
0,1851,106,M
0,1852,106,M
0,1853,106,M
0,1854,106,M
0,1855,106,M
0,1856,106,M
0,1857,106,M
0,1858,106,M
0,1859,106,M
0,1860,106,M
0,1861,106,M
0,1862,106,M
0,1863,106,M
0,1864,106,M
0,1865,106,M
0,1866,106,M
0,1867,106,M
0,1868,106,M
0,1869,106,M
0,1870,106,M
0,1871,106,M
0,1872,106,M
0,1873,106,M
0,1874,106,M
0,1875,106,M
0,1876,106,M
0,1877,106,M
0,1878,106,M
0,1879,106,M
0,1880,106,M
0,1881,106,M
0,1882,106,M
0,1883,106,M
0,1884,106,M
0,1885,106,M
0,1886,106,M
0,1887,106,M
0,1888,106,M
0,1889,106,M
0,1890,106,M
0,1891,106,M
0,1892,106,M
0,1893,106,M
0,1894,106,M
0,1895,106,M
0,1896,106,M
0,1897,106,M
0,1898,106,M
0,1899,106,M
0,1900,106,M
0,1901,106,M
0,1902,106,M
0,1903,106,M
0,1904,106,M
0,1905,106,M
0,1906,106,M
0,1907,106,M
0,1908,106,M
0,1909,106,M
0,1910,106,M
0,1911,106,M
0,1912,106,M
0,1913,106,M
0,1914,106,M
0,1915,106,M
0,1916,106,M
0,1917,106,M
0,1918,106,M
0,1919,106,M
0,1920,106,M
0,1921,106,M
0,1922,106,M
0,1923,106,M
0,1924,106,M
0,1925,106,M
0,1926,106,M
0,1927,106,M
0,1928,106,M
0,1929,106,M
0,1930,106,M
0,1931,106,M
0,1932,106,M
0,1933,106,M
0,1934,106,M
0,1935,106,M
0,1936,106,M
0,1937,106,M
0,1938,106,M
0,1939,106,M
0,1940,106,M
0,1941,106,M
0,1942,106,M
0,1943,106,M
0,1944,106,M
0,1945,106,M
0,1946,106,M
0,1947,106,M
0,1948,106,M
0,1949,106,M
0,1950,106,M
0,1951,106,M
0,1952,106,M
0,1953,106,M
0,1954,106,M
0,1955,106,M
0,1956,106,M
0,1957,106,M
0,1958,106,M
0,1959,106,M
0,1960,106,M
0,1961,106,M
0,1962,106,M
0,1963,106,M
0,1964,106,M
0,1965,106,M
0,1966,106,M
0,1967,106,M
0,1968,106,M
0,1969,106,M
0,1970,106,M
0,1971,106,M
0,1972,106,M
0,1973,106,M
0,1974,106,M
0,1975,106,M
0,1976,106,M
0,1977,106,M
0,1978,106,M
0,1979,106,M
0,1980,106,M
0,1981,106,M
0,1982,106,M
0,1983,106,M
0,1984,106,M
0,1985,106,M
0,1986,106,M
0,1987,106,M
0,1988,106,M
0,1989,106,M
0,1990,106,M
0,1991,106,M
0,1992,106,M
0,1993,106,M
0,1994,106,M
0,1995,106,M
0,1996,106,M
0,1997,106,M
0,1998,106,M
0,1999,106,M
0,2000,106,M
0,2001,106,M
0,2002,106,M
0,2003,106,M
0,2004,106,M
0,2005,106,M
0,2006,106,M
0,2007,106,M
0,2008,106,M
0,2009,106,M
0,2010,106,M
0,2011,106,M
0,2012,106,M
0,2013,106,M
0,2014,106,M
0,2015,106,M
1,2016,106,M
0,2017,106,M
0,2018,106,M
0,2019,106,M
0,1841,107,M
0,1842,107,M
0,1843,107,M
0,1844,107,M
0,1845,107,M
0,1846,107,M
0,1847,107,M
0,1848,107,M
0,1849,107,M
0,1850,107,M
0,1851,107,M
0,1852,107,M
0,1853,107,M
0,1854,107,M
0,1855,107,M
0,1856,107,M
0,1857,107,M
0,1858,107,M
0,1859,107,M
0,1860,107,M
0,1861,107,M
0,1862,107,M
0,1863,107,M
0,1864,107,M
0,1865,107,M
0,1866,107,M
0,1867,107,M
0,1868,107,M
0,1869,107,M
0,1870,107,M
0,1871,107,M
0,1872,107,M
0,1873,107,M
0,1874,107,M
0,1875,107,M
0,1876,107,M
0,1877,107,M
0,1878,107,M
0,1879,107,M
0,1880,107,M
0,1881,107,M
0,1882,107,M
0,1883,107,M
0,1884,107,M
0,1885,107,M
0,1886,107,M
0,1887,107,M
0,1888,107,M
0,1889,107,M
0,1890,107,M
0,1891,107,M
0,1892,107,M
0,1893,107,M
0,1894,107,M
0,1895,107,M
0,1896,107,M
0,1897,107,M
0,1898,107,M
0,1899,107,M
0,1900,107,M
0,1901,107,M
0,1902,107,M
0,1903,107,M
0,1904,107,M
0,1905,107,M
0,1906,107,M
0,1907,107,M
0,1908,107,M
0,1909,107,M
0,1910,107,M
0,1911,107,M
0,1912,107,M
0,1913,107,M
0,1914,107,M
0,1915,107,M
0,1916,107,M
0,1917,107,M
0,1918,107,M
0,1919,107,M
0,1920,107,M
0,1921,107,M
0,1922,107,M
0,1923,107,M
0,1924,107,M
0,1925,107,M
0,1926,107,M
0,1927,107,M
0,1928,107,M
0,1929,107,M
0,1930,107,M
0,1931,107,M
0,1932,107,M
0,1933,107,M
0,1934,107,M
0,1935,107,M
0,1936,107,M
0,1937,107,M
0,1938,107,M
0,1939,107,M
0,1940,107,M
0,1941,107,M
0,1942,107,M
0,1943,107,M
0,1944,107,M
0,1945,107,M
0,1946,107,M
0,1947,107,M
0,1948,107,M
0,1949,107,M
0,1950,107,M
0,1951,107,M
0,1952,107,M
0,1953,107,M
0,1954,107,M
0,1955,107,M
0,1956,107,M
0,1957,107,M
0,1958,107,M
0,1959,107,M
0,1960,107,M
0,1961,107,M
0,1962,107,M
0,1963,107,M
0,1964,107,M
0,1965,107,M
0,1966,107,M
0,1967,107,M
0,1968,107,M
0,1969,107,M
0,1970,107,M
0,1971,107,M
0,1972,107,M
0,1973,107,M
0,1974,107,M
0,1975,107,M
0,1976,107,M
0,1977,107,M
0,1978,107,M
0,1979,107,M
0,1980,107,M
0,1981,107,M
0,1982,107,M
0,1983,107,M
0,1984,107,M
0,1985,107,M
0,1986,107,M
0,1987,107,M
0,1988,107,M
0,1989,107,M
0,1990,107,M
0,1991,107,M
0,1992,107,M
0,1993,107,M
0,1994,107,M
0,1995,107,M
0,1996,107,M
0,1997,107,M
0,1998,107,M
0,1999,107,M
0,2000,107,M
0,2001,107,M
0,2002,107,M
0,2003,107,M
0,2004,107,M
0,2005,107,M
0,2006,107,M
0,2007,107,M
0,2008,107,M
0,2009,107,M
0,2010,107,M
0,2011,107,M
0,2012,107,M
0,2013,107,M
0,2014,107,M
0,2015,107,M
0,2016,107,M
1,2017,107,M
0,2018,107,M
0,2019,107,M
0,1841,108,M
0,1842,108,M
0,1843,108,M
0,1844,108,M
0,1845,108,M
0,1846,108,M
0,1847,108,M
0,1848,108,M
0,1849,108,M
0,1850,108,M
0,1851,108,M
0,1852,108,M
0,1853,108,M
0,1854,108,M
0,1855,108,M
0,1856,108,M
0,1857,108,M
0,1858,108,M
0,1859,108,M
0,1860,108,M
0,1861,108,M
0,1862,108,M
0,1863,108,M
0,1864,108,M
0,1865,108,M
0,1866,108,M
0,1867,108,M
0,1868,108,M
0,1869,108,M
0,1870,108,M
0,1871,108,M
0,1872,108,M
0,1873,108,M
0,1874,108,M
0,1875,108,M
0,1876,108,M
0,1877,108,M
0,1878,108,M
0,1879,108,M
0,1880,108,M
0,1881,108,M
0,1882,108,M
0,1883,108,M
0,1884,108,M
0,1885,108,M
0,1886,108,M
0,1887,108,M
0,1888,108,M
0,1889,108,M
0,1890,108,M
0,1891,108,M
0,1892,108,M
0,1893,108,M
0,1894,108,M
0,1895,108,M
0,1896,108,M
0,1897,108,M
0,1898,108,M
0,1899,108,M
0,1900,108,M
0,1901,108,M
0,1902,108,M
0,1903,108,M
0,1904,108,M
0,1905,108,M
0,1906,108,M
0,1907,108,M
0,1908,108,M
0,1909,108,M
0,1910,108,M
0,1911,108,M
0,1912,108,M
0,1913,108,M
0,1914,108,M
0,1915,108,M
0,1916,108,M
0,1917,108,M
0,1918,108,M
0,1919,108,M
0,1920,108,M
0,1921,108,M
0,1922,108,M
0,1923,108,M
0,1924,108,M
0,1925,108,M
0,1926,108,M
0,1927,108,M
0,1928,108,M
0,1929,108,M
0,1930,108,M
0,1931,108,M
0,1932,108,M
0,1933,108,M
0,1934,108,M
0,1935,108,M
0,1936,108,M
0,1937,108,M
0,1938,108,M
0,1939,108,M
0,1940,108,M
0,1941,108,M
0,1942,108,M
0,1943,108,M
0,1944,108,M
0,1945,108,M
0,1946,108,M
0,1947,108,M
0,1948,108,M
0,1949,108,M
0,1950,108,M
0,1951,108,M
0,1952,108,M
0,1953,108,M
0,1954,108,M
0,1955,108,M
0,1956,108,M
0,1957,108,M
0,1958,108,M
0,1959,108,M
0,1960,108,M
0,1961,108,M
0,1962,108,M
0,1963,108,M
0,1964,108,M
0,1965,108,M
0,1966,108,M
0,1967,108,M
0,1968,108,M
0,1969,108,M
0,1970,108,M
0,1971,108,M
0,1972,108,M
0,1973,108,M
0,1974,108,M
0,1975,108,M
0,1976,108,M
0,1977,108,M
0,1978,108,M
0,1979,108,M
0,1980,108,M
0,1981,108,M
0,1982,108,M
0,1983,108,M
0,1984,108,M
0,1985,108,M
0,1986,108,M
0,1987,108,M
0,1988,108,M
0,1989,108,M
0,1990,108,M
0,1991,108,M
0,1992,108,M
0,1993,108,M
0,1994,108,M
0,1995,108,M
0,1996,108,M
0,1997,108,M
0,1998,108,M
0,1999,108,M
0,2000,108,M
0,2001,108,M
0,2002,108,M
0,2003,108,M
0,2004,108,M
0,2005,108,M
0,2006,108,M
0,2007,108,M
0,2008,108,M
0,2009,108,M
0,2010,108,M
0,2011,108,M
0,2012,108,M
0,2013,108,M
0,2014,108,M
0,2015,108,M
0,2016,108,M
0,2017,108,M
0,2018,108,M
0,2019,108,M
0,1841,109,M
0,1842,109,M
0,1843,109,M
0,1844,109,M
0,1845,109,M
0,1846,109,M
0,1847,109,M
0,1848,109,M
0,1849,109,M
0,1850,109,M
0,1851,109,M
0,1852,109,M
0,1853,109,M
0,1854,109,M
0,1855,109,M
0,1856,109,M
0,1857,109,M
0,1858,109,M
0,1859,109,M
0,1860,109,M
0,1861,109,M
0,1862,109,M
0,1863,109,M
0,1864,109,M
0,1865,109,M
0,1866,109,M
0,1867,109,M
0,1868,109,M
0,1869,109,M
0,1870,109,M
0,1871,109,M
0,1872,109,M
0,1873,109,M
0,1874,109,M
0,1875,109,M
0,1876,109,M
0,1877,109,M
0,1878,109,M
0,1879,109,M
0,1880,109,M
0,1881,109,M
0,1882,109,M
0,1883,109,M
0,1884,109,M
0,1885,109,M
0,1886,109,M
0,1887,109,M
0,1888,109,M
0,1889,109,M
0,1890,109,M
0,1891,109,M
0,1892,109,M
0,1893,109,M
0,1894,109,M
0,1895,109,M
0,1896,109,M
0,1897,109,M
0,1898,109,M
0,1899,109,M
0,1900,109,M
0,1901,109,M
0,1902,109,M
0,1903,109,M
0,1904,109,M
0,1905,109,M
0,1906,109,M
0,1907,109,M
0,1908,109,M
0,1909,109,M
0,1910,109,M
0,1911,109,M
0,1912,109,M
0,1913,109,M
0,1914,109,M
0,1915,109,M
0,1916,109,M
0,1917,109,M
0,1918,109,M
0,1919,109,M
0,1920,109,M
0,1921,109,M
0,1922,109,M
0,1923,109,M
0,1924,109,M
0,1925,109,M
0,1926,109,M
0,1927,109,M
0,1928,109,M
0,1929,109,M
0,1930,109,M
0,1931,109,M
0,1932,109,M
0,1933,109,M
0,1934,109,M
0,1935,109,M
0,1936,109,M
0,1937,109,M
0,1938,109,M
0,1939,109,M
0,1940,109,M
0,1941,109,M
0,1942,109,M
0,1943,109,M
0,1944,109,M
0,1945,109,M
0,1946,109,M
0,1947,109,M
0,1948,109,M
0,1949,109,M
0,1950,109,M
0,1951,109,M
0,1952,109,M
0,1953,109,M
0,1954,109,M
0,1955,109,M
0,1956,109,M
0,1957,109,M
0,1958,109,M
0,1959,109,M
0,1960,109,M
0,1961,109,M
0,1962,109,M
0,1963,109,M
0,1964,109,M
0,1965,109,M
0,1966,109,M
0,1967,109,M
0,1968,109,M
0,1969,109,M
0,1970,109,M
0,1971,109,M
0,1972,109,M
0,1973,109,M
0,1974,109,M
0,1975,109,M
0,1976,109,M
0,1977,109,M
0,1978,109,M
0,1979,109,M
0,1980,109,M
0,1981,109,M
0,1982,109,M
0,1983,109,M
0,1984,109,M
0,1985,109,M
0,1986,109,M
0,1987,109,M
0,1988,109,M
0,1989,109,M
0,1990,109,M
0,1991,109,M
0,1992,109,M
0,1993,109,M
0,1994,109,M
0,1995,109,M
0,1996,109,M
0,1997,109,M
0,1998,109,M
0,1999,109,M
0,2000,109,M
0,2001,109,M
0,2002,109,M
0,2003,109,M
0,2004,109,M
0,2005,109,M
0,2006,109,M
0,2007,109,M
0,2008,109,M
0,2009,109,M
0,2010,109,M
0,2011,109,M
0,2012,109,M
0,2013,109,M
0,2014,109,M
0,2015,109,M
0,2016,109,M
0,2017,109,M
0,2018,109,M
1,2019,109,M
903,1841,0,F
994,1842,0,F
1013,1843,0,F
807,1844,0,F
859,1845,0,F
834,1846,0,F
604,1847,0,F
696,1848,0,F
936,1849,0,F
875,1850,0,F
889,1851,0,F
937,1852,0,F
978,1853,0,F
1055,1854,0,F
982,1855,0,F
948,1856,0,F
969,1857,0,F
1068,1858,0,F
1137,1859,0,F
1053,1860,0,F
934,1861,0,F
940,1862,0,F
958,1863,0,F
1023,1864,0,F
1083,1865,0,F
1016,1866,0,F
977,1867,0,F
1061,1868,0,F
950,1869,0,F
761,1870,0,F
869,1871,0,F
872,1872,0,F
769,1873,0,F
1012,1874,0,F
964,1875,0,F
983,1876,0,F
1003,1877,0,F
976,1878,0,F
1002,1879,0,F
997,1880,0,F
989,1881,0,F
906,1882,0,F
756,1883,0,F
797,1884,0,F
979,1885,0,F
985,1886,0,F
913,1887,0,F
848,1888,0,F
851,1889,0,F
989,1890,0,F
873,1891,0,F
1013,1892,0,F
1019,1893,0,F
1030,1894,0,F
974,1895,0,F
1138,1896,0,F
1101,1897,0,F
1048,1898,0,F
990,1899,0,F
1031,1900,0,F
1014,1901,0,F
967,1902,0,F
1002,1903,0,F
974,1904,0,F
1019,1905,0,F
1026,1906,0,F
1045,1907,0,F
1019,1908,0,F
1004,1909,0,F
1001,1910,0,F
966,1911,0,F
1047,1912,0,F
1049,1913,0,F
1045,1914,0,F
1075,1915,0,F
1127,1916,0,F
1084,1917,0,F
1132,1918,0,F
1164,1919,0,F
1074,1920,0,F
1183,1921,0,F
1182,1922,0,F
1225,1923,0,F
1225,1924,0,F
1175,1925,0,F
1178,1926,0,F
1256,1927,0,F
1230,1928,0,F
1196,1929,0,F
1234,1930,0,F
1353,1931,0,F
1258,1932,0,F
1250,1933,0,F
1193,1934,0,F
1223,1935,0,F
1191,1936,0,F
1232,1937,0,F
1113,1938,0,F
1119,1939,0,F
1111,1940,0,F
1217,1941,0,F
1262,1942,0,F
1443,1943,0,F
1543,1944,0,F
1485,1945,0,F
1620,1946,0,F
1583,1947,0,F
1744,1948,0,F
1880,1949,0,F
1808,1950,0,F
1903,1951,0,F
1967,1952,0,F
1892,1953,0,F
2020,1954,0,F
2030,1955,0,F
2173,1956,0,F
2193,1957,0,F
2233,1958,0,F
2258,1959,0,F
2304,1960,0,F
2342,1961,0,F
2198,1962,0,F
2262,1963,0,F
2296,1964,0,F
2360,1965,0,F
2229,1966,0,F
2278,1967,0,F
2100,1968,0,F
2037,1969,0,F
2050,1970,0,F
1877,1971,0,F
1998,1972,0,F
2220,1973,0,F
2182,1974,0,F
2033,1975,0,F
2077,1976,0,F
1999,1977,0,F
1914,1978,0,F
1982,1979,0,F
2180,1980,0,F
2195,1981,0,F
2086,1982,0,F
2092,1983,0,F
2166,1984,0,F
2008,1985,0,F
1963,1986,0,F
1881,1987,0,F
1946,1988,0,F
2216,1989,0,F
2289,1990,0,F
2339,1991,0,F
2183,1992,0,F
2251,1993,0,F
2317,1994,0,F
2164,1995,0,F
2055,1996,0,F
2114,1997,0,F
2014,1998,0,F
2088,1999,0,F
2106,2000,0,F
2154,2001,0,F
2009,2002,0,F
